pickup_datetime,Actual,Forecast
2023-03-18 23:00:00,0,0.37780516170566253
2023-03-19 00:00:00,0,0.37795388960169324
2023-03-19 01:00:00,0,0.3781654366471641
2023-03-19 02:00:00,0,0.37837668802467583
2023-03-19 03:00:00,0,0.37852857057910266
2023-03-19 04:00:00,2,0.3785823233724236
2023-03-19 05:00:00,0,0.3785290658690888
2023-03-19 06:00:00,0,0.3783904077326753
2023-03-19 07:00:00,5,0.3782104915865175
2023-03-19 08:00:00,1,0.378042231933117
2023-03-19 09:00:00,2,0.377931963565486
2023-03-19 10:00:00,4,0.3779068934173106
2023-03-19 11:00:00,1,0.37796868999881017
2023-03-19 12:00:00,4,0.3780946186075466
2023-03-19 13:00:00,3,0.37824543145215944
2023-03-19 14:00:00,2,0.3783773819356875
2023-03-19 15:00:00,5,0.37845474374347937
2023-03-19 16:00:00,2,0.3784593012042973
2023-03-19 17:00:00,0,0.37839434624062346
2023-03-19 18:00:00,1,0.37828240845360833
2023-03-19 19:00:00,2,0.3781577463854249
2023-03-19 20:00:00,2,0.37805602893151
2023-03-19 21:00:00,0,0.3780042694922517
2023-03-19 22:00:00,0,0.3780138126520096
2023-03-19 23:00:00,0,0.3780781436934154
2023-03-20 00:00:00,1,0.3781758311559522
2023-03-20 01:00:00,0,0.3782774573630916
2023-03-20 02:00:00,0,0.378354348145239
2023-03-20 03:00:00,0,0.37838654700427915
2023-03-20 04:00:00,0,0.37836785056219013
2023-03-20 05:00:00,4,0.3783066811016363
2023-03-20 06:00:00,3,0.378222813253273
2023-03-20 07:00:00,3,0.37814113050194315
2023-03-20 08:00:00,8,0.37808434426401966
2023-03-20 09:00:00,9,0.3780667772456867
2023-03-20 10:00:00,9,0.3780908832565148
2023-03-20 11:00:00,7,0.37814730531610563
2023-03-20 12:00:00,5,0.37821823385614517
2023-03-20 13:00:00,2,0.37828291865148733
2023-03-20 14:00:00,8,0.3783236575753492
2023-03-20 15:00:00,1,0.3783305570814048
2023-03-20 16:00:00,3,0.3783038098452222
2023-03-20 17:00:00,2,0.3782530081975025
2023-03-20 18:00:00,2,0.37819387133082727
2023-03-20 19:00:00,1,0.37814346397721593
2023-03-20 20:00:00,1,0.3781153386229691
2023-03-20 21:00:00,2,0.37811596488739774
2023-03-20 22:00:00,1,0.3781433641085007
2023-03-20 23:00:00,1,0.378188192747879
2023-03-21 00:00:00,0,0.37823681795716696
2023-03-21 01:00:00,0,0.3782754000408822
2023-03-21 02:00:00,0,0.37829377670132186
2023-03-21 03:00:00,0,0.37828807498942696
2023-03-21 04:00:00,1,0.3782614001472247
2023-03-21 05:00:00,1,0.37822252928674766
2023-03-21 06:00:00,2,0.3781831004616198
2023-03-21 07:00:00,4,0.3781541777888181
2023-03-21 08:00:00,2,0.3781431925703757
2023-03-21 09:00:00,7,0.3781520924661342
2023-03-21 10:00:00,7,0.37817714065848373
2023-03-21 11:00:00,10,0.378210317689322
2023-03-21 12:00:00,5,0.37824183331464745
2023-03-21 13:00:00,4,0.3782629761280087
2023-03-21 14:00:00,6,0.37826848266287116
2023-03-21 15:00:00,4,0.37825779342465926
2023-03-21 16:00:00,4,0.3782349143311753
2023-03-21 17:00:00,2,0.37820700979712457
2023-03-21 18:00:00,0,0.37818220056748686
2023-03-21 19:00:00,1,0.37816723217778303
2023-03-21 20:00:00,1,0.37816567433976694
2023-03-21 21:00:00,0,0.3781771216213743
2023-03-21 22:00:00,1,0.37819755620103734
2023-03-21 23:00:00,0,0.3782206983333326
2023-03-22 00:00:00,1,0.37823990481527936
2023-03-22 01:00:00,1,0.3782500500360689
2023-03-22 02:00:00,0,0.37824886453132195
2023-03-22 03:00:00,0,0.3782373906472449
2023-03-22 04:00:00,1,0.37821948323570875
2023-03-22 05:00:00,1,0.3782005549485782
2023-03-22 06:00:00,1,0.37818596448380254
2023-03-22 07:00:00,3,0.3781795210229341
2023-03-22 08:00:00,3,0.37818251591385355
2023-03-22 09:00:00,6,0.3781935193864191
2023-03-22 10:00:00,5,0.37820895117652137
2023-03-22 11:00:00,5,0.37822421689793223
2023-03-22 12:00:00,6,0.3782350568062574
2023-03-22 13:00:00,5,0.3782387163531984
2023-03-22 14:00:00,5,0.37823462227953425
2023-03-22 15:00:00,3,0.37822440614431735
2023-03-22 16:00:00,4,0.3782113096415396
2023-03-22 17:00:00,3,0.3781991768285721
2023-03-22 18:00:00,4,0.37819134107394775
2023-03-22 19:00:00,0,0.3781897246737709
2023-03-22 20:00:00,1,0.37819438965412816
2023-03-22 21:00:00,0,0.37820363710882304
2023-03-22 22:00:00,1,0.37821459287788656
2023-03-22 23:00:00,1,0.3782240852332346
2023-03-23 00:00:00,1,0.3782295507467827
2023-03-23 01:00:00,0,0.37822971318181126
2023-03-23 02:00:00,0,0.3782248597439962
2023-03-23 03:00:00,0,0.3782166626746868
2023-03-23 04:00:00,1,0.37820762460973845
2023-03-23 05:00:00,2,0.37820032644913737
2023-03-23 06:00:00,1,0.37819670051274623
2023-03-23 07:00:00,3,0.37819753071054524
2023-03-23 08:00:00,4,0.3782023053010772
2023-03-23 09:00:00,6,0.3782094413082846
2023-03-23 10:00:00,6,0.37821679450962026
2023-03-23 11:00:00,3,0.378222294427609
2023-03-23 12:00:00,4,0.3782245188626203
2023-03-23 13:00:00,6,0.3782230510496317
2023-03-23 14:00:00,3,0.3782185331694926
2023-03-23 15:00:00,6,0.3782124202929508
2023-03-23 16:00:00,2,0.37820652237549846
2023-03-23 17:00:00,4,0.3782024757120314
2023-03-23 18:00:00,2,0.3782012961219143
2023-03-23 19:00:00,0,0.3782031337218656
2023-03-23 20:00:00,1,0.3782072852372805
2023-03-23 21:00:00,1,0.37821244425381284
2023-03-23 22:00:00,0,0.378217104483187
2023-03-23 23:00:00,7,0.3782199936428237
2023-03-24 00:00:00,2,0.3782204146632238
2023-03-24 01:00:00,0,0.3782184045928123
2023-03-24 02:00:00,0,0.37821467818618865
2023-03-24 03:00:00,0,0.3782103854614098
2023-03-24 04:00:00,0,0.3782067627119476
2023-03-24 05:00:00,1,0.37820478127621654
2023-03-24 06:00:00,2,0.37820489245229366
2023-03-24 07:00:00,9,0.3782069338800181
2023-03-24 08:00:00,3,0.3782102134492287
2023-03-24 09:00:00,8,0.37821373612758913
2023-03-24 10:00:00,4,0.378216501294407
2023-03-24 11:00:00,6,0.37821778298699804
2023-03-24 12:00:00,2,0.3782173157402957
2023-03-24 13:00:00,6,0.3782153399580249
2023-03-24 14:00:00,1,0.378212502935177
2023-03-24 15:00:00,2,0.37820965227245373
2023-03-24 16:00:00,7,0.37820758621909834
2023-03-24 17:00:00,1,0.37820683348048967
2023-03-24 18:00:00,3,0.37820752223499
2023-03-24 19:00:00,2,0.3782093694031784
2023-03-24 20:00:00,4,0.3782117856281196
2023-03-24 21:00:00,1,0.3782140593432333
2023-03-24 22:00:00,0,0.3782155634790234
2023-03-24 23:00:00,3,0.3782159255681531
2023-03-25 00:00:00,4,0.37821511596258506
2023-03-25 01:00:00,1,0.3782134346230181
2023-03-25 02:00:00,0,0.37821140653809077
2023-03-25 03:00:00,0,0.37820962075823705
2023-03-25 04:00:00,1,0.3782085616068419
2023-03-25 05:00:00,0,0.3782084797733734
2023-03-25 06:00:00,0,0.378209336844957
2023-03-25 07:00:00,4,0.3782108341856226
2023-03-25 08:00:00,0,0.3782125127942422
2023-03-25 09:00:00,2,0.3782138917564466
2023-03-25 10:00:00,1,0.37821460414158986
2023-03-25 11:00:00,3,0.3782144924916243
2023-03-25 12:00:00,3,0.3782136397261772
2023-03-25 13:00:00,1,0.37821233087009376
2023-03-25 14:00:00,2,0.37821096064835114
2023-03-25 15:00:00,2,0.3782099161916367
2023-03-25 16:00:00,0,0.37820946922365967
2023-03-25 17:00:00,1,0.37820970729304576
2023-03-25 18:00:00,0,0.3782105208366593
2023-03-25 19:00:00,1,0.3782116461909317
2023-03-25 20:00:00,0,0.3782127490105627
2023-03-25 21:00:00,0,0.37821352222592663
2023-03-25 22:00:00,0,0.3782137702263643
2023-03-25 23:00:00,1,0.3782134565854221
2023-03-26 00:00:00,0,0.3782127042651076
2023-03-26 01:00:00,1,0.3782117512228415
2023-03-26 02:00:00,0,0.3782108766362489
2023-03-26 03:00:00,0,0.3782103202253884
2023-03-26 04:00:00,0,0.3782102176727548
2023-03-26 05:00:00,0,0.37821056919576107
2023-03-26 06:00:00,1,0.3782112479831432
2023-03-26 07:00:00,3,0.3782120436349223
2023-03-26 08:00:00,2,0.3782127262591594
2023-03-26 09:00:00,0,0.378213112000494
2023-03-26 10:00:00,2,0.3782131115808676
2023-03-26 11:00:00,3,0.37821274934009763
2023-03-26 12:00:00,2,0.3782121493006637
2023-03-26 13:00:00,0,0.37821149422314415
2023-03-26 14:00:00,5,0.3782109707996017
2023-03-26 15:00:00,1,0.37821071718506066
2023-03-26 16:00:00,2,0.37821078739702624
2023-03-26 17:00:00,0,0.37821114148322216
2023-03-26 18:00:00,3,0.3782116625915037
2023-03-26 19:00:00,4,0.37821219447963966
2023-03-26 20:00:00,2,0.3782125876905274
2023-03-26 21:00:00,2,0.37821274093305723
2023-03-26 22:00:00,1,0.3782126263942119
2023-03-26 23:00:00,1,0.37821229290997793
2023-03-27 00:00:00,1,0.3782118474969295
2023-03-27 01:00:00,0,0.3782114217678645
2023-03-27 02:00:00,1,0.37821113357395303
2023-03-27 03:00:00,0,0.3782110549023639
2023-03-27 04:00:00,0,0.37821119461673275
2023-03-27 05:00:00,2,0.37821149993731057
2023-03-27 06:00:00,0,0.3782118750712913
2023-03-27 07:00:00,1,0.3782122107062357
2023-03-27 08:00:00,4,0.3782124154352242
2023-03-27 09:00:00,4,0.3782124402022556
2023-03-27 10:00:00,5,0.37821228936778434
2023-03-27 11:00:00,5,0.37821201613838956
2023-03-27 12:00:00,5,0.3782117046197778
2023-03-27 13:00:00,4,0.37821144435236226
2023-03-27 14:00:00,3,0.3782113049239218
2023-03-27 15:00:00,2,0.3782113177559086
2023-03-27 16:00:00,0,0.37821146970820163
2023-03-27 17:00:00,1,0.3782117095498717
2023-03-27 18:00:00,3,0.37821196467890467
2023-03-27 19:00:00,1,0.37821216277112535
2023-03-27 20:00:00,4,0.3782122519934476
2023-03-27 21:00:00,1,0.3782122142174098
2023-03-27 22:00:00,1,0.37821206797594265
2023-03-27 23:00:00,0,0.37821186097966414
2023-03-28 00:00:00,0,0.37821165494095293
2023-03-28 01:00:00,0,0.37821150743334714
2023-03-28 02:00:00,0,0.37821145604656137
2023-03-28 03:00:00,0,0.37821150912531976
2023-03-28 04:00:00,2,0.3782116452695805
2023-03-28 05:00:00,2,0.37821182118638114
2023-03-28 06:00:00,1,0.3782119851731029
2023-03-28 07:00:00,4,0.3782120921073477
2023-03-28 08:00:00,9,0.37821211565592205
2023-03-28 09:00:00,6,0.37821205446223927
2023-03-28 10:00:00,7,0.3782119309590974
2023-03-28 11:00:00,3,0.3782117836015079
2023-03-28 12:00:00,1,0.37821165510496146
2023-03-28 13:00:00,8,0.3782115802297124
2023-03-28 14:00:00,1,0.3782115765565664
2023-03-28 15:00:00,4,0.37821164064674123
2023-03-28 16:00:00,3,0.37821175032225113
2023-03-28 17:00:00,4,0.3782118720450223
2023-03-28 18:00:00,3,0.37821197101081294
2023-03-28 19:00:00,0,0.37821202096415435
2023-03-28 20:00:00,1,0.3782120110063561
2023-03-28 21:00:00,0,0.37821194768083805
2023-03-28 22:00:00,0,0.37821185204871205
2023-03-28 23:00:00,0,0.3782117528868805
2023-03-29 00:00:00,0,0.37821167815451495
2023-03-29 01:00:00,0,0.37821164722354805
2023-03-29 02:00:00,1,0.3782116659985596
2023-03-29 03:00:00,0,0.37821172610989107
2023-03-29 04:00:00,0,0.37821180815019484
2023-03-29 05:00:00,2,0.37821188779545345
2023-03-29 06:00:00,0,0.3782119429173518
2023-03-29 07:00:00,4,0.37821195963532983
2023-03-29 08:00:00,5,0.3782119356819328
2023-03-29 09:00:00,9,0.3782118803086216
2023-03-29 10:00:00,3,0.3782118109753951
2023-03-29 11:00:00,4,0.37821174795194984
2023-03-29 12:00:00,1,0.3782117084715539
2023-03-29 13:00:00,3,0.37821170210098287
2023-03-29 14:00:00,5,0.378211728545371
2023-03-29 15:00:00,2,0.37821177834927555
2023-03-29 16:00:00,5,0.37821183611618303
2023-03-29 17:00:00,3,0.37821188518791715
2023-03-29 18:00:00,5,0.37821191238344004
2023-03-29 19:00:00,0,0.3782119114677733
2023-03-29 20:00:00,0,0.3782118844603594
2023-03-29 21:00:00,1,0.3782118405524099
2023-03-29 22:00:00,2,0.3782117930860609
2023-03-29 23:00:00,1,0.37821175556190934
2023-03-30 00:00:00,1,0.37821173785265666
2023-03-30 01:00:00,0,0.37821174366905935
2023-03-30 02:00:00,0,0.37821176990846367
2023-03-30 03:00:00,1,0.3782118079500667
2023-03-30 04:00:00,2,0.37821184641247946
2023-03-30 05:00:00,1,0.37821187451051513
2023-03-30 06:00:00,2,0.378211885034648
2023-03-30 07:00:00,3,0.3782118761433898
2023-03-30 08:00:00,8,0.37821185154167813
2023-03-30 09:00:00,3,0.3782118190966162
2023-03-30 10:00:00,3,0.3782117883757925
2023-03-30 11:00:00,6,0.3782117678643485
2023-03-30 12:00:00,5,0.3782117626593942
2023-03-30 13:00:00,2,0.37821177325675187
2023-03-30 14:00:00,7,0.37821179570088503
2023-03-30 15:00:00,2,0.3782118229705672
2023-03-30 16:00:00,2,0.37821184713517403
2023-03-30 17:00:00,5,0.3782118616300981
2023-03-30 18:00:00,1,0.3782118630073306
2023-03-30 19:00:00,3,0.3782118517044529
2023-03-30 20:00:00,0,0.37821183167850686
2023-03-30 21:00:00,1,0.37821180907836
2023-03-30 22:00:00,2,0.3782117903872452
2023-03-30 23:00:00,2,0.3782117805882833
2023-03-31 00:00:00,0,0.37821178186468996
2023-03-31 01:00:00,2,0.3782117931647092
2023-03-31 02:00:00,0,0.3782118106987309
2023-03-31 03:00:00,1,0.37821182917106405
2023-03-31 04:00:00,0,0.3782118433557301
2023-03-31 05:00:00,1,0.3782118495539124
2023-03-31 06:00:00,0,0.37821184653280404
2023-03-31 07:00:00,3,0.3782118357157679
2023-03-31 08:00:00,4,0.3782118206175787
2023-03-31 09:00:00,3,0.378211805730076
2023-03-31 10:00:00,4,0.37821179520440934
2023-03-31 11:00:00,5,0.37821179171123964
2023-03-31 12:00:00,5,0.3782117957865617
2023-03-31 13:00:00,5,0.3782118058156742
2023-03-31 14:00:00,3,0.37821181861975256
2023-03-31 15:00:00,4,0.37821183044314843
2023-03-31 16:00:00,4,0.37821183804011005
2023-03-31 17:00:00,3,0.378211839550707
2023-03-31 18:00:00,4,0.3782118349341667
2023-03-31 19:00:00,4,0.3782118258661706
2023-03-31 20:00:00,0,0.3782118151624617
2023-03-31 21:00:00,2,0.3782118059197073
2023-03-31 22:00:00,1,0.3782118006316708
2023-03-31 23:00:00,2,0.3782118005294687
